step,train_loss,probe_loss,curve_loss,lr,lr_multiplier,schedule,width,seed,base_lr
199,0.20938923954963684,,0.20938923954963684,0.00033760646753863466,0.33760646753863466,cosine,256,12,0.001
200,0.3778301477432251,0.4732416793704033,0.4732416793704033,0.0003333794173885978,0.33337941738859783,cosine,256,12,0.001
201,0.3919903635978699,,0.3919903635978699,0.0003291771015982281,0.3291771015982281,cosine,256,12,0.001
202,0.4278315305709839,,0.4278315305709839,0.00032500000000000015,0.3250000000000001,cosine,256,12,0.001
203,0.2129128873348236,,0.2129128873348236,0.00032084858954735965,0.3208485895473596,cosine,256,12,0.001
204,0.28401631116867065,,0.28401631116867065,0.0003167233442602637,0.3167233442602637,cosine,256,12,0.001
205,0.3049755394458771,,0.3049755394458771,0.00031262473517105593,0.31262473517105593,cosine,256,12,0.001
206,0.353455126285553,,0.353455126285553,0.00030855323027068174,0.3085532302706817,cosine,256,12,0.001
207,0.2187243103981018,,0.2187243103981018,0.00030450929445525316,0.30450929445525315,cosine,256,12,0.001
208,0.4841994047164917,,0.4841994047164917,0.0003004933894729647,0.3004933894729647,cosine,256,12,0.001
209,0.42607077956199646,,0.42607077956199646,0.0002965059738713701,0.2965059738713701,cosine,256,12,0.001
210,0.2339722067117691,0.40342167764902115,0.40342167764902115,0.0002925475029450237,0.29254750294502374,cosine,256,12,0.001
211,0.3266390264034271,,0.3266390264034271,0.00028861842868349374,0.28861842868349374,cosine,256,12,0.001
212,0.2681167423725128,,0.2681167423725128,0.0002847191997197531,0.2847191997197531,cosine,256,12,0.001
213,0.26754117012023926,,0.26754117012023926,0.00028085026127895287,0.28085026127895285,cosine,256,12,0.001
214,0.2047584354877472,,0.2047584354877472,0.0002770120551275851,0.2770120551275851,cosine,256,12,0.001
215,0.37758690118789673,,0.37758690118789673,0.00027320501952304133,0.2732050195230413,cosine,256,12,0.001
216,0.41408833861351013,,0.41408833861351013,0.00026942958916356994,0.26942958916356996,cosine,256,12,0.001
217,0.3013473451137543,,0.3013473451137543,0.00026568619513864244,0.26568619513864244,cosine,256,12,0.001
218,0.2314867079257965,,0.2314867079257965,0.0002619752648797292,0.2619752648797292,cosine,256,12,0.001
219,0.37225013971328735,,0.37225013971328735,0.0002582972221114953,0.2582972221114953,cosine,256,12,0.001
220,0.38259997963905334,0.36837629973888397,0.36837629973888397,0.0002546524868034169,0.25465248680341684,cosine,256,12,0.001
221,0.3118927478790283,,0.3118927478790283,0.0002510414751218293,0.2510414751218293,cosine,256,12,0.001
222,0.4068989157676697,,0.4068989157676697,0.00024746459938240745,0.24746459938240742,cosine,256,12,0.001
223,0.3397580087184906,,0.3397580087184906,0.0002439222680030862,0.2439222680030862,cosine,256,12,0.001
224,0.4045991599559784,,0.4045991599559784,0.0002404148854574266,0.24041488545742662,cosine,256,12,0.001
225,0.33093884587287903,,0.33093884587287903,0.00023694285222843116,0.23694285222843114,cosine,256,12,0.001
226,0.37670519948005676,,0.37670519948005676,0.00023350656476281615,0.23350656476281614,cosine,256,12,0.001
227,0.3013051152229309,,0.3013051152229309,0.0002301064154257443,0.2301064154257443,cosine,256,12,0.001
228,0.2946392297744751,,0.2946392297744751,0.00022674279245602264,0.22674279245602263,cosine,256,12,0.001
229,0.18881931900978088,,0.18881931900978088,0.00022341607992177316,0.22341607992177315,cosine,256,12,0.001
230,0.41153115034103394,0.33906295523047447,0.33906295523047447,0.0002201266576765783,0.2201266576765783,cosine,256,12,0.001
231,0.46721529960632324,,0.46721529960632324,0.00021687490131610816,0.21687490131610815,cosine,256,12,0.001
232,0.21560077369213104,,0.21560077369213104,0.0002136611821352341,0.2136611821352341,cosine,256,12,0.001
233,0.15438690781593323,,0.15438690781593323,0.00021048586708563355,0.21048586708563355,cosine,256,12,0.001
234,0.29295358061790466,,0.29295358061790466,0.00020734931873388952,0.2073493187338895,cosine,256,12,0.001
235,0.3374902009963989,,0.3374902009963989,0.00020425189522009263,0.20425189522009263,cosine,256,12,0.001
236,0.8607183694839478,,0.8607183694839478,0.00020119395021694675,0.20119395021694675,cosine,256,12,0.001
237,0.5705984830856323,,0.5705984830856323,0.00019817583288938664,0.19817583288938664,cosine,256,12,0.001
238,0.7275973558425903,,0.7275973558425903,0.00019519788785470852,0.1951978878547085,cosine,256,12,0.001
239,0.3385768532752991,,0.3385768532752991,0.0001922604551432211,0.1922604551432211,cosine,256,12,0.001
240,0.4780380129814148,0.268153864890337,0.268153864890337,0.00018936387015941957,0.18936387015941958,cosine,256,12,0.001
241,0.3983301520347595,,0.3983301520347595,0.00018650846364368852,0.1865084636436885,cosine,256,12,0.001
242,0.593629002571106,,0.593629002571106,0.00018369456163453682,0.18369456163453682,cosine,256,12,0.001
243,0.3783300220966339,,0.3783300220966339,0.00018092248543136985,0.18092248543136985,cosine,256,12,0.001
244,0.3320319950580597,,0.3320319950580597,0.00017819255155780234,0.17819255155780234,cosine,256,12,0.001
245,0.3465009033679962,,0.3465009033679962,0.00017550507172551684,0.17550507172551683,cosine,256,12,0.001
246,0.24467889964580536,,0.24467889964580536,0.00017286035279867173,0.17286035279867173,cosine,256,12,0.001
247,0.4050416946411133,,0.4050416946411133,0.00017025869675886253,0.17025869675886252,cosine,256,12,0.001
248,0.24052301049232483,,0.24052301049232483,0.00016770040067064075,0.16770040067064074,cosine,256,12,0.001
249,0.33941224217414856,,0.33941224217414856,0.00016518575664759428,0.16518575664759427,cosine,256,12,0.001
250,0.1250815987586975,0.22302914783358574,0.22302914783358574,0.00016271505181899272,0.1627150518189927,cosine,256,12,0.001
251,0.3358430862426758,,0.3358430862426758,0.00016028856829700258,0.16028856829700258,cosine,256,12,0.001
252,0.2693033218383789,,0.2693033218383789,0.0001579065831444748,0.15790658314447478,cosine,256,12,0.001
253,0.2284761369228363,,0.2284761369228363,0.0001555693683433085,0.1555693683433085,cosine,256,12,0.001
254,0.0845000147819519,,0.0845000147819519,0.00015327719076339594,0.15327719076339594,cosine,256,12,0.001
255,0.26916515827178955,,0.26916515827178955,0.00015103031213214996,0.15103031213214996,cosine,256,12,0.001
256,0.20038539171218872,,0.20038539171218872,0.00014882898900461976,0.14882898900461974,cosine,256,12,0.001
257,0.24602919816970825,,0.24602919816970825,0.00014667347273419608,0.14667347273419606,cosine,256,12,0.001
258,0.3810703456401825,,0.3810703456401825,0.00014456400944391147,0.14456400944391146,cosine,256,12,0.001
259,0.29755112528800964,,0.29755112528800964,0.00014250083999833716,0.14250083999833715,cosine,256,12,0.001
260,0.31999853253364563,0.20468284003436565,0.20468284003436565,0.0001404841999760801,0.14048419997608008,cosine,256,12,0.001
261,0.18902863562107086,,0.18902863562107086,0.00013851431964288444,0.13851431964288444,cosine,256,12,0.001
262,0.2872276306152344,,0.2872276306152344,0.00013659142392533874,0.13659142392533874,cosine,256,12,0.001
263,0.1622263640165329,,0.1622263640165329,0.00013471573238519336,0.13471573238519335,cosine,256,12,0.001
264,0.27532801032066345,,0.27532801032066345,0.00013288745919429028,0.13288745919429026,cosine,256,12,0.001
265,0.18302494287490845,,0.18302494287490845,0.00013110681311010814,0.13110681311010813,cosine,256,12,0.001
266,0.23630958795547485,,0.23630958795547485,0.00012937399745192605,0.12937399745192604,cosine,256,12,0.001
267,0.16211380064487457,,0.16211380064487457,0.00012768921007760787,0.12768921007760786,cosine,256,12,0.001
268,0.18219570815563202,,0.18219570815563202,0.00012605264336101,0.12605264336101,cosine,256,12,0.001
269,0.1691606640815735,,0.1691606640815735,0.00012446448417001603,0.12446448417001603,cosine,256,12,0.001
270,0.12293101847171783,0.19799546711146832,0.19799546711146832,0.00012292491384519912,0.12292491384519912,cosine,256,12,0.001
271,0.18715731799602509,,0.18715731799602509,0.0001214341081791165,0.1214341081791165,cosine,256,12,0.001
272,0.1318715661764145,,0.1318715661764145,0.00011999223739623666,0.11999223739623666,cosine,256,12,0.001
273,0.2996833920478821,,0.2996833920478821,0.00011859946613350275,0.11859946613350275,cosine,256,12,0.001
274,0.13432355225086212,,0.13432355225086212,0.00011725595342153371,0.1172559534215337,cosine,256,12,0.001
275,0.14888255298137665,,0.14888255298137665,0.00011596185266646594,0.11596185266646594,cosine,256,12,0.001
276,0.09439247846603394,,0.09439247846603394,0.00011471731163243675,0.11471731163243676,cosine,256,12,0.001
277,0.25366079807281494,,0.25366079807281494,0.00011352247242471242,0.11352247242471242,cosine,256,12,0.001
278,0.1913253515958786,,0.1913253515958786,0.00011237747147346202,0.11237747147346203,cosine,256,12,0.001
279,0.14917971193790436,,0.14917971193790436,0.00011128243951817938,0.11128243951817937,cosine,256,12,0.001
280,0.1305193454027176,0.18471981585025787,0.18471981585025787,0.00011023750159275521,0.11023750159275521,cosine,256,12,0.001
281,0.22543081641197205,,0.22543081641197205,0.00010924277701119999,0.10924277701119998,cosine,256,12,0.001
282,0.3068163990974426,,0.3068163990974426,0.00010829837935402057,0.10829837935402056,cosine,256,12,0.001
283,0.15388943254947662,,0.15388943254947662,0.00010740441645525128,0.10740441645525128,cosine,256,12,0.001
284,0.1967640072107315,,0.1967640072107315,0.00010656099039014087,0.10656099039014086,cosine,256,12,0.001
285,0.21357889473438263,,0.21357889473438263,0.00010576819746349742,0.10576819746349743,cosine,256,12,0.001
286,0.2789645195007324,,0.2789645195007324,0.00010502612819869217,0.10502612819869217,cosine,256,12,0.001
287,0.1732821762561798,,0.1732821762561798,0.00010433486732732288,0.10433486732732289,cosine,256,12,0.001
288,0.2562371492385864,,0.2562371492385864,0.00010369449377953928,0.10369449377953928,cosine,256,12,0.001
289,0.272540420293808,,0.272540420293808,0.00010310508067503047,0.10310508067503046,cosine,256,12,0.001
290,0.12445403635501862,0.16386308707296848,0.16386308707296848,0.0001025666953146759,0.10256669531467591,cosine,256,12,0.001
291,0.1842646300792694,,0.1842646300792694,0.0001020793991728608,0.1020793991728608,cosine,256,12,0.001
292,0.1763218194246292,,0.1763218194246292,0.0001016432478904569,0.1016432478904569,cosine,256,12,0.001
293,0.23200248181819916,,0.23200248181819916,0.00010125829126846895,0.10125829126846894,cosine,256,12,0.001
294,0.1321433186531067,,0.1321433186531067,0.00010092457326234867,0.10092457326234866,cosine,256,12,0.001
295,0.14011125266551971,,0.14011125266551971,0.00010064213197697547,0.10064213197697547,cosine,256,12,0.001
296,0.22799023985862732,,0.22799023985862732,0.00010041099966230578,0.10041099966230578,cosine,256,12,0.001
297,0.16429191827774048,,0.16429191827774048,0.00010023120270969045,0.10023120270969045,cosine,256,12,0.001
298,0.1003778800368309,,0.1003778800368309,0.00010010276164886145,0.10010276164886145,cosine,256,12,0.001
299,0.2761305272579193,,0.2761305272579193,0.00010002569114558753,0.10002569114558753,cosine,256,12,0.001
300,0.17109474539756775,0.1546360868960619,0.1546360868960619,0.0001,0.1,cosine,256,12,0.001
1,3.4419162273406982,3.513801693916321,3.513801693916321,4.9999999999999996e-05,0.16666666666666666,wsd,256,10,0.0003
2,3.658933639526367,,3.658933639526367,9.999999999999999e-05,0.3333333333333333,wsd,256,10,0.0003
3,3.562880754470825,,3.562880754470825,0.00015,0.5,wsd,256,10,0.0003
4,3.4497222900390625,,3.4497222900390625,0.00019999999999999998,0.6666666666666666,wsd,256,10,0.0003
5,3.2056241035461426,,3.2056241035461426,0.00025,0.8333333333333334,wsd,256,10,0.0003
6,3.1186044216156006,,3.1186044216156006,0.0003,1.0,wsd,256,10,0.0003
7,3.3342037200927734,,3.3342037200927734,0.0003,1.0,wsd,256,10,0.0003
8,3.171342372894287,,3.171342372894287,0.0003,1.0,wsd,256,10,0.0003
9,3.0228123664855957,,3.0228123664855957,0.0003,1.0,wsd,256,10,0.0003
10,2.9156830310821533,2.8489686846733093,2.8489686846733093,0.0003,1.0,wsd,256,10,0.0003
11,2.748007297515869,,2.748007297515869,0.0003,1.0,wsd,256,10,0.0003
12,2.750444173812866,,2.750444173812866,0.0003,1.0,wsd,256,10,0.0003
13,2.8192968368530273,,2.8192968368530273,0.0003,1.0,wsd,256,10,0.0003
14,2.8980605602264404,,2.8980605602264404,0.0003,1.0,wsd,256,10,0.0003
15,2.724803924560547,,2.724803924560547,0.0003,1.0,wsd,256,10,0.0003
16,2.7153356075286865,,2.7153356075286865,0.0003,1.0,wsd,256,10,0.0003
17,2.4678330421447754,,2.4678330421447754,0.0003,1.0,wsd,256,10,0.0003
18,2.5943443775177,,2.5943443775177,0.0003,1.0,wsd,256,10,0.0003
19,2.661888599395752,,2.661888599395752,0.0003,1.0,wsd,256,10,0.0003
20,2.430929660797119,2.446203112602234,2.446203112602234,0.0003,1.0,wsd,256,10,0.0003
21,2.4923908710479736,,2.4923908710479736,0.0003,1.0,wsd,256,10,0.0003
22,2.4152743816375732,,2.4152743816375732,0.0003,1.0,wsd,256,10,0.0003
23,2.477151870727539,,2.477151870727539,0.0003,1.0,wsd,256,10,0.0003
24,2.3625364303588867,,2.3625364303588867,0.0003,1.0,wsd,256,10,0.0003
25,2.3639376163482666,,2.3639376163482666,0.0003,1.0,wsd,256,10,0.0003
26,2.196896553039551,,2.196896553039551,0.0003,1.0,wsd,256,10,0.0003
27,2.3352556228637695,,2.3352556228637695,0.0003,1.0,wsd,256,10,0.0003
28,2.0734269618988037,,2.0734269618988037,0.0003,1.0,wsd,256,10,0.0003
29,2.252601385116577,,2.252601385116577,0.0003,1.0,wsd,256,10,0.0003
30,2.2329463958740234,2.1510987281799316,2.1510987281799316,0.0003,1.0,wsd,256,10,0.0003
31,2.225024700164795,,2.225024700164795,0.0003,1.0,wsd,256,10,0.0003
32,2.275012731552124,,2.275012731552124,0.0003,1.0,wsd,256,10,0.0003
33,2.2281289100646973,,2.2281289100646973,0.0003,1.0,wsd,256,10,0.0003
34,2.236013412475586,,2.236013412475586,0.0003,1.0,wsd,256,10,0.0003
35,2.2277374267578125,,2.2277374267578125,0.0003,1.0,wsd,256,10,0.0003
36,2.131510019302368,,2.131510019302368,0.0003,1.0,wsd,256,10,0.0003
37,1.9172441959381104,,1.9172441959381104,0.0003,1.0,wsd,256,10,0.0003
38,2.060868978500366,,2.060868978500366,0.0003,1.0,wsd,256,10,0.0003
39,1.956795573234558,,1.956795573234558,0.0003,1.0,wsd,256,10,0.0003
40,2.142458200454712,1.9431408941745758,1.9431408941745758,0.0003,1.0,wsd,256,10,0.0003
41,1.9084312915802002,,1.9084312915802002,0.0003,1.0,wsd,256,10,0.0003
42,2.0262539386749268,,2.0262539386749268,0.0003,1.0,wsd,256,10,0.0003
43,2.0644898414611816,,2.0644898414611816,0.0003,1.0,wsd,256,10,0.0003
44,2.1115877628326416,,2.1115877628326416,0.0003,1.0,wsd,256,10,0.0003
45,1.8575888872146606,,1.8575888872146606,0.0003,1.0,wsd,256,10,0.0003
46,2.0229053497314453,,2.0229053497314453,0.0003,1.0,wsd,256,10,0.0003
47,2.0459091663360596,,2.0459091663360596,0.0003,1.0,wsd,256,10,0.0003
48,1.72594153881073,,1.72594153881073,0.0003,1.0,wsd,256,10,0.0003
49,1.840834140777588,,1.840834140777588,0.0003,1.0,wsd,256,10,0.0003
50,1.9359323978424072,1.8029237985610962,1.8029237985610962,0.0003,1.0,wsd,256,10,0.0003
51,2.110356569290161,,2.110356569290161,0.0003,1.0,wsd,256,10,0.0003
52,1.6947247982025146,,1.6947247982025146,0.0003,1.0,wsd,256,10,0.0003
53,2.0538368225097656,,2.0538368225097656,0.0003,1.0,wsd,256,10,0.0003
54,2.0388059616088867,,2.0388059616088867,0.0003,1.0,wsd,256,10,0.0003
55,1.9321045875549316,,1.9321045875549316,0.0003,1.0,wsd,256,10,0.0003
56,1.7334210872650146,,1.7334210872650146,0.0003,1.0,wsd,256,10,0.0003
57,1.9079185724258423,,1.9079185724258423,0.0003,1.0,wsd,256,10,0.0003
58,1.9964267015457153,,1.9964267015457153,0.0003,1.0,wsd,256,10,0.0003
59,1.6826493740081787,,1.6826493740081787,0.0003,1.0,wsd,256,10,0.0003
60,1.6003286838531494,1.6934236884117126,1.6934236884117126,0.0003,1.0,wsd,256,10,0.0003
61,1.9059159755706787,,1.9059159755706787,0.0003,1.0,wsd,256,10,0.0003
62,1.9856231212615967,,1.9856231212615967,0.0003,1.0,wsd,256,10,0.0003
63,1.5633060932159424,,1.5633060932159424,0.0003,1.0,wsd,256,10,0.0003
64,1.7874730825424194,,1.7874730825424194,0.0003,1.0,wsd,256,10,0.0003
65,1.845827341079712,,1.845827341079712,0.0003,1.0,wsd,256,10,0.0003
66,1.8864226341247559,,1.8864226341247559,0.0003,1.0,wsd,256,10,0.0003
67,1.5499486923217773,,1.5499486923217773,0.0003,1.0,wsd,256,10,0.0003
68,1.825989842414856,,1.825989842414856,0.0003,1.0,wsd,256,10,0.0003
69,1.8985484838485718,,1.8985484838485718,0.0003,1.0,wsd,256,10,0.0003
70,1.6303887367248535,1.576630026102066,1.576630026102066,0.0003,1.0,wsd,256,10,0.0003
71,1.4611001014709473,,1.4611001014709473,0.0003,1.0,wsd,256,10,0.0003
72,1.7659350633621216,,1.7659350633621216,0.0003,1.0,wsd,256,10,0.0003
73,1.8192771673202515,,1.8192771673202515,0.0003,1.0,wsd,256,10,0.0003
74,1.4130851030349731,,1.4130851030349731,0.0003,1.0,wsd,256,10,0.0003
75,1.6082892417907715,,1.6082892417907715,0.0003,1.0,wsd,256,10,0.0003
76,1.7437196969985962,,1.7437196969985962,0.0003,1.0,wsd,256,10,0.0003
77,1.803510069847107,,1.803510069847107,0.0003,1.0,wsd,256,10,0.0003
78,1.3839932680130005,,1.3839932680130005,0.0003,1.0,wsd,256,10,0.0003
79,1.6963831186294556,,1.6963831186294556,0.0003,1.0,wsd,256,10,0.0003
80,1.6373043060302734,1.4999724328517914,1.4999724328517914,0.0003,1.0,wsd,256,10,0.0003
81,1.6371697187423706,,1.6371697187423706,0.0003,1.0,wsd,256,10,0.0003
82,1.5165834426879883,,1.5165834426879883,0.0003,1.0,wsd,256,10,0.0003
83,1.7358360290527344,,1.7358360290527344,0.0003,1.0,wsd,256,10,0.0003
84,1.8599464893341064,,1.8599464893341064,0.0003,1.0,wsd,256,10,0.0003
85,1.4004898071289062,,1.4004898071289062,0.0003,1.0,wsd,256,10,0.0003
86,1.6000009775161743,,1.6000009775161743,0.0003,1.0,wsd,256,10,0.0003
87,1.6629728078842163,,1.6629728078842163,0.0003,1.0,wsd,256,10,0.0003
88,1.6856454610824585,,1.6856454610824585,0.0003,1.0,wsd,256,10,0.0003
89,1.2566590309143066,,1.2566590309143066,0.0003,1.0,wsd,256,10,0.0003
90,1.644214153289795,1.4458916783332825,1.4458916783332825,0.0003,1.0,wsd,256,10,0.0003
91,1.668713927268982,,1.668713927268982,0.0003,1.0,wsd,256,10,0.0003
92,1.5224483013153076,,1.5224483013153076,0.0003,1.0,wsd,256,10,0.0003
93,1.3029532432556152,,1.3029532432556152,0.0003,1.0,wsd,256,10,0.0003
94,1.695733904838562,,1.695733904838562,0.0003,1.0,wsd,256,10,0.0003
95,1.6891170740127563,,1.6891170740127563,0.0003,1.0,wsd,256,10,0.0003
96,1.2997139692306519,,1.2997139692306519,0.0003,1.0,wsd,256,10,0.0003
97,1.4938015937805176,,1.4938015937805176,0.0003,1.0,wsd,256,10,0.0003
98,1.7084838151931763,,1.7084838151931763,0.0003,1.0,wsd,256,10,0.0003
99,1.6599299907684326,,1.6599299907684326,0.0003,1.0,wsd,256,10,0.0003
100,1.2747772932052612,1.3825840950012207,1.3825840950012207,0.0003,1.0,wsd,256,10,0.0003
101,1.6645616292953491,,1.6645616292953491,0.0003,1.0,wsd,256,10,0.0003
102,1.6362923383712769,,1.6362923383712769,0.0003,1.0,wsd,256,10,0.0003
103,1.4572038650512695,,1.4572038650512695,0.0003,1.0,wsd,256,10,0.0003
104,1.2589232921600342,,1.2589232921600342,0.0003,1.0,wsd,256,10,0.0003
105,1.721038579940796,,1.721038579940796,0.0003,1.0,wsd,256,10,0.0003
106,1.7074612379074097,,1.7074612379074097,0.0003,1.0,wsd,256,10,0.0003
107,1.3119778633117676,,1.3119778633117676,0.0003,1.0,wsd,256,10,0.0003
108,1.4623037576675415,,1.4623037576675415,0.0003,1.0,wsd,256,10,0.0003
109,1.6834665536880493,,1.6834665536880493,0.0003,1.0,wsd,256,10,0.0003
110,1.5467171669006348,1.309998244047165,1.309998244047165,0.0003,1.0,wsd,256,10,0.0003
111,1.1541616916656494,,1.1541616916656494,0.0003,1.0,wsd,256,10,0.0003
112,1.5309830904006958,,1.5309830904006958,0.0003,1.0,wsd,256,10,0.0003
113,1.4552321434020996,,1.4552321434020996,0.0003,1.0,wsd,256,10,0.0003
114,1.444242238998413,,1.444242238998413,0.0003,1.0,wsd,256,10,0.0003
115,1.1293936967849731,,1.1293936967849731,0.0003,1.0,wsd,256,10,0.0003
116,1.6219359636306763,,1.6219359636306763,0.0003,1.0,wsd,256,10,0.0003
117,1.6402714252471924,,1.6402714252471924,0.0003,1.0,wsd,256,10,0.0003
118,1.2341854572296143,,1.2341854572296143,0.0003,1.0,wsd,256,10,0.0003
119,1.3441928625106812,,1.3441928625106812,0.0003,1.0,wsd,256,10,0.0003
120,1.5170329809188843,1.2400834262371063,1.2400834262371063,0.0003,1.0,wsd,256,10,0.0003
121,1.5880733728408813,,1.5880733728408813,0.0003,1.0,wsd,256,10,0.0003
122,1.1761839389801025,,1.1761839389801025,0.0003,1.0,wsd,256,10,0.0003
123,1.45034921169281,,1.45034921169281,0.0003,1.0,wsd,256,10,0.0003
124,1.4694467782974243,,1.4694467782974243,0.0003,1.0,wsd,256,10,0.0003
125,1.4390658140182495,,1.4390658140182495,0.0003,1.0,wsd,256,10,0.0003
126,1.0899044275283813,,1.0899044275283813,0.0003,1.0,wsd,256,10,0.0003
127,1.534701943397522,,1.534701943397522,0.0003,1.0,wsd,256,10,0.0003
128,1.6862812042236328,,1.6862812042236328,0.0003,1.0,wsd,256,10,0.0003
129,1.1252411603927612,,1.1252411603927612,0.0003,1.0,wsd,256,10,0.0003
130,1.257104516029358,1.168518140912056,1.168518140912056,0.0003,1.0,wsd,256,10,0.0003
131,1.4353259801864624,,1.4353259801864624,0.0003,1.0,wsd,256,10,0.0003
132,1.5417144298553467,,1.5417144298553467,0.0003,1.0,wsd,256,10,0.0003
133,1.0762834548950195,,1.0762834548950195,0.0003,1.0,wsd,256,10,0.0003
134,1.362038254737854,,1.362038254737854,0.0003,1.0,wsd,256,10,0.0003
135,1.519263744354248,,1.519263744354248,0.0003,1.0,wsd,256,10,0.0003
136,1.4154244661331177,,1.4154244661331177,0.0003,1.0,wsd,256,10,0.0003
137,0.9289186000823975,,0.9289186000823975,0.0003,1.0,wsd,256,10,0.0003
138,1.3165127038955688,,1.3165127038955688,0.0003,1.0,wsd,256,10,0.0003
139,1.5826342105865479,,1.5826342105865479,0.0003,1.0,wsd,256,10,0.0003
140,1.224770188331604,1.0827413499355316,1.0827413499355316,0.0003,1.0,wsd,256,10,0.0003
141,1.0479072332382202,,1.0479072332382202,0.0003,1.0,wsd,256,10,0.0003
142,1.2656406164169312,,1.2656406164169312,0.0003,1.0,wsd,256,10,0.0003
143,1.453096628189087,,1.453096628189087,0.0003,1.0,wsd,256,10,0.0003
144,0.9018585681915283,,0.9018585681915283,0.0003,1.0,wsd,256,10,0.0003
145,1.241799235343933,,1.241799235343933,0.0003,1.0,wsd,256,10,0.0003
146,1.3852187395095825,,1.3852187395095825,0.0003,1.0,wsd,256,10,0.0003
147,1.126007318496704,,1.126007318496704,0.0003,1.0,wsd,256,10,0.0003
148,0.8624796271324158,,0.8624796271324158,0.0003,1.0,wsd,256,10,0.0003
149,1.2878719568252563,,1.2878719568252563,0.0003,1.0,wsd,256,10,0.0003
150,1.46426260471344,0.993657574057579,0.993657574057579,0.0003,1.0,wsd,256,10,0.0003
151,1.105822205543518,,1.105822205543518,0.0003,1.0,wsd,256,10,0.0003
152,1.1118619441986084,,1.1118619441986084,0.0003,1.0,wsd,256,10,0.0003
153,1.2634021043777466,,1.2634021043777466,0.0003,1.0,wsd,256,10,0.0003
154,1.2988899946212769,,1.2988899946212769,0.0003,1.0,wsd,256,10,0.0003
155,0.8642466068267822,,0.8642466068267822,0.0003,1.0,wsd,256,10,0.0003
156,1.0220128297805786,,1.0220128297805786,0.0003,1.0,wsd,256,10,0.0003
157,1.3462361097335815,,1.3462361097335815,0.0003,1.0,wsd,256,10,0.0003
158,1.0663177967071533,,1.0663177967071533,0.0003,1.0,wsd,256,10,0.0003
159,0.7206070423126221,,0.7206070423126221,0.0003,1.0,wsd,256,10,0.0003
160,1.1969870328903198,0.9149956405162811,0.9149956405162811,0.0003,1.0,wsd,256,10,0.0003
161,1.3008406162261963,,1.3008406162261963,0.0003,1.0,wsd,256,10,0.0003
162,0.932728111743927,,0.932728111743927,0.0003,1.0,wsd,256,10,0.0003
163,0.8180695176124573,,0.8180695176124573,0.0003,1.0,wsd,256,10,0.0003
164,1.196315884590149,,1.196315884590149,0.0003,1.0,wsd,256,10,0.0003
165,1.059715747833252,,1.059715747833252,0.0003,1.0,wsd,256,10,0.0003
166,0.7925604581832886,,0.7925604581832886,0.0003,1.0,wsd,256,10,0.0003
167,0.9405093193054199,,0.9405093193054199,0.0003,1.0,wsd,256,10,0.0003
168,1.3479024171829224,,1.3479024171829224,0.0003,1.0,wsd,256,10,0.0003
169,1.1722047328948975,,1.1722047328948975,0.0003,1.0,wsd,256,10,0.0003
170,0.7354950308799744,0.8383595049381256,0.8383595049381256,0.0003,1.0,wsd,256,10,0.0003
171,1.0892587900161743,,1.0892587900161743,0.0003,1.0,wsd,256,10,0.0003
172,1.0859447717666626,,1.0859447717666626,0.0003,1.0,wsd,256,10,0.0003
173,0.953411877155304,,0.953411877155304,0.0003,1.0,wsd,256,10,0.0003
174,0.7527211308479309,,0.7527211308479309,0.0003,1.0,wsd,256,10,0.0003
175,1.0396472215652466,,1.0396472215652466,0.0003,1.0,wsd,256,10,0.0003
176,0.9172240495681763,,0.9172240495681763,0.0003,1.0,wsd,256,10,0.0003
177,0.721755862236023,,0.721755862236023,0.0003,1.0,wsd,256,10,0.0003
178,0.8341240286827087,,0.8341240286827087,0.0003,1.0,wsd,256,10,0.0003
179,1.062117576599121,,1.062117576599121,0.0003,1.0,wsd,256,10,0.0003
180,0.9075682163238525,0.7642998397350311,0.7642998397350311,0.0003,1.0,wsd,256,10,0.0003
181,0.5946869850158691,,0.5946869850158691,0.0003,1.0,wsd,256,10,0.0003
182,0.9920803904533386,,0.9920803904533386,0.0003,1.0,wsd,256,10,0.0003
183,0.9323329925537109,,0.9323329925537109,0.0003,1.0,wsd,256,10,0.0003
184,0.6587742567062378,,0.6587742567062378,0.0003,1.0,wsd,256,10,0.0003
185,0.558401346206665,,0.558401346206665,0.0003,1.0,wsd,256,10,0.0003
186,1.0764317512512207,,1.0764317512512207,0.0003,1.0,wsd,256,10,0.0003
187,0.9428229928016663,,0.9428229928016663,0.0003,1.0,wsd,256,10,0.0003
188,0.6949940323829651,,0.6949940323829651,0.0003,1.0,wsd,256,10,0.0003
189,0.7511172890663147,,0.7511172890663147,0.0003,1.0,wsd,256,10,0.0003
190,1.0320136547088623,0.6965520232915878,0.6965520232915878,0.0003,1.0,wsd,256,10,0.0003
191,0.8106690049171448,,0.8106690049171448,0.0003,1.0,wsd,256,10,0.0003
192,0.613693356513977,,0.613693356513977,0.0003,1.0,wsd,256,10,0.0003
193,0.9179258942604065,,0.9179258942604065,0.0003,1.0,wsd,256,10,0.0003
194,0.9160160422325134,,0.9160160422325134,0.0003,1.0,wsd,256,10,0.0003
195,0.7638821601867676,,0.7638821601867676,0.0003,1.0,wsd,256,10,0.0003
196,0.4927970767021179,,0.4927970767021179,0.0003,1.0,wsd,256,10,0.0003
197,1.0771896839141846,,1.0771896839141846,0.0003,1.0,wsd,256,10,0.0003
